service_name,company_name,service_id,consumerIdentification,orientation,patter_regular,ejemplo
Servicio de Monitoreo,Boxer Alarmas,ab9498e3-2227-4a83-9927-f967247d0a54,Código de Abonado,,,
Programa Vacacional Soles,Blue Marlin Beach Club SA,e2069868-b540-4883-9c87-98c3cd97666e,Nro. de Contrato,,,
Programa Vacacional,Blue Marlin Beach Club SA,bb6b16bc-15bc-4312-8881-ae3b1944c9c3,Nro. de Contrato,El número de contrato tiene el siguiente formato: <b>SVP1744</b> / <b>PS14623</b> / <b>PC0124</b>,,
Cobranza Soles,Bizlinks,005cb0ac-72ea-4b46-bf07-f03b1b80eaf3,RUC del Cliente,,,
Postpago Bitel Soles,Bitel,A24702CC-5CA2-4CB6-9563-A2D90A1DD546,Línea móvil,La Línea móvil tiene 9 dígitos,\\b\\d{9}\\b,
Pagos Soles,Bimbo,22b5356a-b2c8-4f86-ad8e-470dcbd52b8b,DNI o RUC del Depositante,"Si eres cliente nuevo y tu código o RUC no están funcionando, puedes solicitar el ID de tu vendedor e ingresarlo por este medio para realizar el pago",,
Internet,BFT SAC,D03EBB87-6D68-4857-926A-4FB5F5ACB459,DNI RUC o Cod. Cliente,,,
Internet,BFT NET,DDF411C8-711C-4179-A44C-FA0A0EB5FDE0,DNI RUC o Cod. Cliente,,,
Cable,Best Cable Perú,9be19bcc-a825-493b-94f7-42c9de2bb5c4,DNI Titular,,,
Alameda Central Torre 3,Besco SAC,A8CE1E90-093E-4993-A51B-7DE7D522921A,Nro. de Departamento,,,
Alameda Central Torre 2,Besco SAC,1CFE4571-9298-4FFB-B289-E97369B1FC3D,Nro. de Departamento,,,
Nogalest 17,Besco SAC,EF368C39-6535-4AB1-89D5-DD18B06501CD,Nro. de Departamento,,,
Altaluz ,Besco SAC,643f388e-b72d-457f-b131-e9e9eaef378e,Nro. de Departamento,,,
Alameda Central Torre 1,Besco SAC,8F726583-E25A-4871-8461-CBA29E9D8308,Nro. de Departamento,,,
Palmas 2 Pleyades,Besco SAC,a4b4c0ff-6193-4d3a-ba21-52b213c1ed93,Nro. de Departamento,,,
Torre Mar,Besco SAC,4f887e79-b288-4247-9ee6-4711eb579afc,Nro. de Departamento,,,
Las Palmas Fase 2,Besco SAC,decd3686-ae03-4c63-a6ba-2a7b1c02546a,Nro. de Departamento,,,
Nogales Torre 18 ,Besco SAC,E72C2CD1-7F92-4E72-BC94-2CD71460CF78,Nro. de Departamento,,,
Centriqo Club T8,Besco SAC,20A2E645-006A-403A-BB74-A9B46A5653C6,Nro. de Departamento,,,
Centrika 2,Besco SAC,9CD3277B-DF49-4F87-89D8-F5C8852A5974,Nro. de Departamento,El código sigue el patrón 'CENTRIK' seguido de 5 dígitos. <br>Por ejemplo: CENTRIK12345,,
Alameda Central T8,Besco SAC,A392EC03-16EE-4B64-BFED-246409012213,Nro. de Departamento,El código tiene el siguiente formato: CEN01T08DE108,,
Pensión,Berkeley School,271B68BA-0E2F-40B9-A002-90DF5C6559C3,Cod. Alumno,El código de alumno tiene el siguiente formato: <b>A20180006</b> / <b>A20250030</b>,,
Edificio Artinto,Barranco Nexo Gestion Inmobiliaria,72350C0C-92AA-4C43-BDB8-589F6EE3107A,Nro. de Departamento,,,
Cobranzas,Bantel SAC,b0ba801b-9661-4dde-a3c1-34bcaf2973f0,DNI o RUC,,,
Servicios Varios Banmat ,Banco de Materiales,30fa1130-e4a8-4cab-8dac-accd84c3cc58,Codigo de identificacion,,,
Pago de Cuotas Prestamos,BanBif,BDE2F75A-A94A-489F-8A4B-74BD966158BE,DNI,,,
Bakels Peru SAC,Bakels,c95ef9a2-2ce5-4192-967a-0f8409c1a9b1,Cod. Cliente,,,
Bajopontina,Bajopontina,62537CA0-A655-40FE-AA7D-E4AC467AFC0F,Cod. Cliente,,,
Cliente Cervecero,Backus,d6c6e2a3-9fa5-452b-9e67-547a1596e888,Cod. Cliente,"Todos los códigos de clientes tienen 8 dígitos.<br>Por ejemplo: 60731923<br><br>Recuerda que puedes yapear hasta S/ 3,000 diarios a esta empresa.",,
Edificio B51,B51 - NEXO,6172c72a-f4ac-4144-980e-b346075334bb,Nro. de Departamento,,,
Azzorti Cuota,Azzorti,60c5f205-c22d-44ca-acb3-12c2b8d507c4,DNI del Depositante,Ingresa sólo los 8 dígitos de tu DNI.<br>Por ejemplo: <b>47012836</b>,,
Azzorti Abierto,Azzorti,fbb641ad-a7fb-47ac-9aae-799973ef8fa6,DNI del Depositante,Ingresa sólo los 8 dígitos de tu DNI.<br>Por ejemplo: <b>47012836</b>,,
Pagos Varios,Aybar Corp,4027E985-E697-431B-9AA8-A5E48CA57825,Código de Cliente,El código de cliente contiene letras.<br><br>Por ejemplo: SAN1Z16 / PHL3V303 / UBR1M01,,
Cobranza,AYB Representaciones,435DF8F1-D151-41BB-AB6E-267CF5529967,Código de Cliente,El código de cliente puede ser tu RUC o DNI,,
AYA Distrib.,AYA Distrib,A7605888-2DA6-4B08-A07E-F227FA0C52DB,Cod. Cliente,El código tiene 6 dígitos. <br>Por ejemplo: 485806,,
Pago de Cupones,Avon Productos SA,B40AF045-41F0-463F-95EC-F725712EF49C,Código de Representante o Nro. de DNI,,,
Garantias Soles,Avla Peru ,35578a87-094c-4332-bf1b-672589352e5f,Nro. de Propuesta,,,
Primas Varias Soles,Avla Peru ,2ebfb9ec-ffe4-44b2-a52d-3dfb37930c85,Cod. Cliente,,,
Primas Caución - Primas Iglu - Soles,Avla Peru ,f7879e14-2cd0-4454-95f6-a79f78b5fa2f,Cod. Cliente,,,
Primas Varias,Avla Peru ,01e75588-ca3d-4185-a01f-6379c34bbdd3,Cod. Cliente,,,
Cobranza,Avivel SAC,1EA5B2B7-AD59-43F5-953C-2CCEACBF0AED,Cod. Cliente,La mayoría de códigos de cliente tienen 6 dígitos.,,
Avicola Kilito,Avicola Kilito,C5B57646-9479-47D4-B00A-4B93A996FD92,RUC o DNI,,,
Cobranza Soles,Avicola Integral G y G,43E091B2-3FC0-4C54-9D77-2D388ACDBD84,RUC o DNI,,,
Retribución Económica,Autoridad Nacional del Agua,b0cd8d23-e4d3-4c6c-b8f9-5655dd04faba,Retribución Económica,Tu código de retribución económica NO es tu DNI.<br><br> Estos son algunos ejemplos: 2018S06618 / 2023S14356,,
Inscripción y Remate,Autoplan EAFC SA,9b263aa8-cf05-4806-95c0-e693f7a6cb4e,Nro. de Contrato,El número de contrato tiene 6 dígitos. Este puede tener un 0 adelante.<br>Por ejemplo: 051916<br><br><b>No debes ingresar tu DNI</b>,,
Pago de Cuotas,Autoplan EAFC SA,2d310664-30e6-4237-b747-fe64b39f98c1,DNI o RUC,,,
Cuenta Recaudadora Soles,Automotal,b17dc4ee-8d6b-443e-9fbc-6356d8ef65d5,DNI,,,
Donación Directa,Aspersud,7e7ed9b2-a6fb-4098-bb66-a81fa6138ea7,Código de Donante,El código de donante tiene 12 dígitos.<br>Por ejemplo: D06804177445,,
Fondo Perpetuo,Aspersud,8ca5c3f8-fcfe-4e0b-8ca0-e8eee2594605,Código de Usuario,El código tiene 10 dígitos y comienza con 6. <br>Por ejemplo: 6048999854,,
Pago de Pensiones PCH,Asociacion Sembrando Juntos ,6ad33364-8e59-46fe-9dde-6389d34bba06,Cod. Alumno,El código de alumno tiene el siguiente formato: <b>SJP81343444</b>,,
Dante Alighieri,Asociacion Educacional Antonio Raimondi,3de77d7d-fa24-4d88-8384-799426c16306,DNI,,,
Cuota Ordinaria,Asociación Sierra Morena,5d828410-3d13-4321-bb48-dd8bd07967bc,"DNI, CE o Pasaporte",,,
Totoritas Ord Soles,Asociación Prop Urb Totoritas,0f6d66fa-b7cf-4573-ad5a-737ea180e5c4,DNI o CE del Depositante,,,
Remesas,Asociación Peruana del Sur,35f08839-40c6-4598-8139-dbcdd47facee,Código de Iglesia,La mayoría de códigos de iglesia tienen 5 dígitos.<br>Por ejemplo: 79783 / 79182,,
Diezmos y Ofrendas,Asociación Peruana Central Este,6564d4d5-ada1-463f-8631-9b66d611b3b0,Código de Iglesia,La mayoría de códigos de iglesia tienen 4 dígitos.<br>Por ejemplo: 1044 / 1052,,
Diezmos y Ofrendas,Asociación Nor Pacífico del Perú,8c3b4095-c3c8-4053-9d86-d35c3bb6c06e,Código de Iglesia,El código de iglesia tiene el siguiente formato: <b>T4345</b> / <b>T3619</b>,,
Cotizaciones y Servicios,Asociación Lima Golf Club,8ea9d13b-6fde-47e1-af9c-6895f1e203eb,DNI,,,
Cuota Ordinaria,Asociación La Honda,cc13db9c-2240-431a-b057-356567395183,Código Asociado,,,
Cuota de Mantenimiento,Asociación Estadio La Unión,df95bf4a-aab3-4699-aad2-49b624aad677,Código de Socio,Colocar los 8 dígitos de tu código de socio.<br<Por ejemplo: 01784000,,
Cobranza Soles,Asociación Educativa Cristo Moreno,54aa84df-94bf-4e2f-ab81-6f697751defd,DNI del Alumno,,,
Elim Lima,Asociación Educ Internacional Elim,7b8a71e2-7f1f-4cb3-9a4a-64db7bd4116e,DNI del Alumno,,,
Cuotas Soles,Asociación Deportiva Los Inkas Golf Club,b8b29a0c-f81c-4957-a9c8-c9f8f874f80a,Código de Socio,,,
Pago de Cuotas,Asociación de Empleados del BCP ,ed573b2d-27d0-4d7d-b68c-937f27e8c185,DNI,Ingresa los 8 dígitos de tu DNI.,,
Mantenimiento ,Asociación Civil Club Nautico Poseidon,60f81a2e-fb82-4b38-a5da-7f4ef347239a,Código de Socio,El código de socio tiene el siguiente formato: <b>ARR051<b> / <b>ARR043</b>,,
Cuota Asociado,Asia Golf Club,e91cf346-6301-4bcb-9ce5-177228b758c5,Código de Socio,,,
Cuota Condominio - Servicios,Asia Golf Club,2f03bf41-f133-4ae1-9429-376da283e856,Código de Socio,,,
Colegio Adventista Piura,Aseanorte,5157354d-7a77-4d35-9cf9-809877f22d45,Cod. Alumno,El código de alumno tiene 9 caracteres y tiene el siguiente formato: <b>A81226015</b>,,
Colegio Adventista Nueva Cajamarca,Aseanor,44DBA5B8-A18D-48DC-8580-482509C4D110,Codigo Alumno,,,
Colegio Adventista Alto Mayo,Aseanor,63110B94-2E74-45B0-895F-BA406F21694D,Codigo Alumno,,,
Colegio Adventista San Martin,Aseanor,4AD1D4B2-B6BF-4D52-92F9-B760F8C868A0,Codigo Alumno,,,
Colegio Adventista Moyobamba,Aseanor,6E1F3062-43CE-4A3A-A4C2-3C753882B6DF,Codigo Alumno,,,
Cuota de Mantenimiento ,Ascensores Schindler del Perú SA,76393833-aa0c-4572-b56c-cf6ba5c3ca42,Código de Contrato,,,
Mantenimiento Soles,Ascensores Otis,bd826c63-6dec-492b-a21e-f38f5ab11920,Nro. de Contrato,El número de contrato tiene números y letras.<br>Por ejemplo: 67LE5894 / 67LE48991,,
Cuota de Mantenimiento USD,Ascensores Andinos ,c4b7c915-f233-4696-afc8-2e08eca18981,Número de Contrato - NC,La mayoría de número de contratos tienen 4 dígitos.<br>Por ejemplo: 6423 / 6059,,
Cuota de Mantenimiento Soles,Ascensores Andinos ,8c093bb9-a3fc-4392-8155-231252117f54,NUMERO DE CONTRATO - NC,El número de contrato tiene 4 dígitos. <br>Por ejemplo: 6594,,
Parroquias,Arzobispado de Lima,c7d583b1-3e25-429d-81b4-2c16a2abb80f,Código de Parroquia,,,
Alquileres,Arzobispado de Lima,93adb838-bd14-4851-ada7-518610cade90,Cod. Cliente,La mayoría de códigos de cliente tienen 7 dígitos.<br>Por ejemplo: 1270109,,
Edificio Artyu,ARTYU - NEXO,916c9a49-8679-4cfa-890f-56e9b8638b26,Nro. de Departamento,,,
Ardicorp SAC,Ardicorp SAC,7c40d3a1-0359-4255-ab7b-80c2b43a2aba,DNI o RUC,,,
Cobranzas Soles UC ,APJ Cursos - Escuela ,f84a2a08-82c5-447d-92b5-efbdbb8220e4,Ruc o DNI,,,
Licencia,APDAYC,118C1E1B-1AE0-4C83-91CD-9DFF03FA1506,"DNI, RUC o CE",,,
Pago Uniformes,Apafa Colegio Markham,FE7C6D47-40AC-44BB-B6E6-0C55ED0E5995,Cod. Alumno,El código tiene 6 dígitos. <br>Por ejemplo: 213113,,
Andy - Cuotas,Andy Latin Fintech,ca7b08f5-3b45-46e5-93e3-e8c3943ee342,DNI,,,
Andino,Andino,A43ED658-F979-4949-A516-E6B6DB1EFB22,Cod. Cliente,El código tiene 6 dígitos. <br>Por ejemplo: 457070,,
Facturas - Otros Soles,Andes Motor Peru SAC,F6FEC563-7F2B-45CD-9492-3F6C4A40FEEA,DNI - RUC - PROFORMA - OTROS,,,
Pagos Varios MN,Andes Motor Peru SAC,E9828BEE-A112-407C-B694-8571DADCB8AA,DNI - RUC - OTROS,,,
Proforma,Andes Motor Peru SAC,D5E092A0-9D2E-4859-9C83-7494AE9BDEC7,RUC - DNI - Proforma - Factura,,,
Facturas - Otros,Andes Motor Peru SAC,2BD274BB-551B-44AF-8078-8E7DAB91A667,RUC - DNI - Proforma - Factura,,,
Cobranza Soles,Americanet,1980b43c-ceb3-42ed-aab0-a813aa99aec0,DNI o RUC,,,
Cobranza Soles,America TV,790950bb-544b-4fe0-980e-5df69ae85404,RUC,,,
Pensiones,America Colegios,85071cb1-4b57-4967-b73b-30153f36e7ec,Cod. Alumno,El código de alumno tiene 5 dígitos.<br><br>Por ejemplo: <b>25080</b>,,
Cobranza Alternativa,Alternativa,1f1650ea-2d60-40ed-880c-e1c16d61165a,DNI o RUC,"Puedes pagar hasta S/.3,000 en esta empresa.",,
Pagos Varios,Alternativa,ab2d0399-8997-45c1-9e74-7dddf90809a2,DNI,"Puedes pagar hasta S/.3,000 en esta empresa.",,
Alper,Alper,829FB0D0-763B-4FD4-85E6-D0410E8FBE31,Cod. Cliente,El código de cliente tiene 6 dígitos. <br>Por ejemplo: 497553,,
Alicisac,Alicisac,83AEB898-BA84-4CF7-86EC-5BB54D783F1D,Dni o Ruc,,,
Pensiones,Algarrobos - Colegios,77118556-86aa-4249-bb04-39b14e42535d,Cod. Alumno,El código de alumno tiene 8 caracteres.<br>Por ejemplo: 2018A054,,
Talleres - Otros,Algarrobos - Colegios,CC3EE3E4-426B-42DD-A488-94D01220BA1B,Cod. Alumno,El código de alumno tiene 8 caracteres.<br>Por ejemplo: 2018A054,,
Cuota Prestamos,Alfin Banco SA,9E0225CF-DB50-4068-ABD7-2997ADAA7777,DNI,<b>Ingresa sólo los 8 dígitos de tu DNI</b>,,
Ajinomoto,Ajinomoto,62965a1e-9dec-4f25-aa5b-6bc7e70582c8,Ruc o Dni,,,
Ajeper del Oriente,AJE,7872dbc6-e262-4f2f-81d4-3d3efa196986,DNI o RUC,"Puedes yapear hasta S/ 3,000 diarios a esta empresa.",,
Air Products,Air Products Peru SA,2ac654c5-513a-4a42-a500-cab6fb388d4b,RUC,,,
Agua Potable,Agua Tumbes,E6DA332A-E5F8-4B09-89AE-F52062695777,Nro. de Suministro,"Escribe los 8 dígitos de tu Número de Suministro, si tu número comienza en 0, asegúrate de incluirlo. Encuéntralo en la parte central superior de tu recibo o llamando al canal de atención de AGUA TUMBES, al (072) 600-427.<br><br>Evita ingresar el número de recibo (por ejemplo: S0016262394) para que puedas hacer tus pagos.",,
Facturación Soles,Agua Fontaneil,6efa212b-0f8b-4941-a89f-2649fe25aa92,Código Interno,Evita ingresar el número de recibo (por ejemplo: S0016139390) para que puedas hacer tus pagos.,,
Cobranzas,Agrobex SAC,BC171362-ADA8-42BE-A13C-C49908116945,RUC o DNI,,,
Agrobanco Pago de Créditos,Agrobanco - Banco Agropec,b008de2f-02e0-4c69-9127-47f66ca2ef84,DNI o Ruc,,,
Aga Tarapoto,AGA TARAPOTO,9620C52D-06A3-48C8-9DA4-0AA7BFA0F524,Dni o Ruc,,,
Aga Moyobamba,AGA MOYOBAM,5D874E6D-BEE6-4492-955E-DBAEF5D67DF6,Dni o Ruc,,,
Aga Juanjui,AGA JUANJUI,FC5C3D15-2613-4480-A741-3CC67ACDAD80,Dni o Ruc,,,
Aga Chachapoyas,Aga Chachapoyas,C1CADB8B-E0E6-44E2-8601-5E4F2970A578,DNI o RUC,,,
Aga Jaen,AGA,2107476E-E9F9-4304-92DB-3EBDDE16CC13,Dni o Ruc,,,
Aportes Voluntarios Con Fin,AFP Integra,9B649942-27A6-4117-9B2B-88F27E941136,Nro. de Documento,,,
Aportes Voluntarios Sin Fin,AFP Integra,5cf0f57c-f3e9-4482-9c3e-2752a76f3837,Nro. de Documento,,,
Garantias,Aeropuertos Andinos del Perú SA,46fdcd76-b9b6-4ac1-9208-f09eed41d2d0,DNI o RUC u Otros,,,
Pagos Aelucoop Soles,Aelucoop,6c242c08-f883-4e8e-be30-fd831eedad5c,Nro. de Pagaré,,,
Pagos Aelucoop,Aelucoop,51dd8856-6dde-4c80-89b1-1c640312a7f8,Nro. de Pagaré,,,
Colegio Pedro Kalbermater,AEASOP,3025AB5D-CDAB-44DC-953B-DDA58F83CCB2,Código de Alumno,,,
Colegio Jose Pardo,AEASOP,5BDD0F25-DC3D-4B1D-97EE-D968D8B8C65E,Código de Alumno,,,
Colegio Huepetuhe,AEASOP,19D26981-BED7-4BCD-A09C-615B8DEBC42B,Código de Alumno,,,
Colegio Espinar,AEASOP,AA2A090F-6E97-4E3C-A816-4C62740965AF,Código de Alumno,,,
Colegio Jaime White,AEASOP,BFEF9B1A-D08D-4FA2-8FCF-A1D92A100D13,Código de Alumno,,,
Colegio Buen Maestro,AEASOP,235D0C0E-00AF-4D91-B953-DE1E419AD9AE,Código de Alumno,,,
Pensiones,Adventista José de San Martín,dac645b8-4629-4a7d-b97b-eeac87be00b7,Cod. Alumno,El código de alumno tiene 9 dígitos.<br>Por ejemplo: A81070931,,
Préstamos Colegios,ADRA Credit,f1bb111e-bb6e-42c1-8a27-34976a2c6b20,Cod. Cliente,,,
Banco Comunal,ADRA Credit,c18a297d-4baa-47fc-8634-49e03a097836,Cod. Cliente,El código de cliente tiene 10 dígitos. <br>Por ejemplo: 5500101464,,
GIRASOLESVI,ADPROPER,F645851F-9E14-4E75-B8EA-F297903C063D,Torre y Departamento,,,
Altos del Rimac E2,ADPROPER,9607B756-4DE3-48AA-B824-F17EE5B8E071,Nro. de Departamento y Torre,Por ejemplo: <b>T1607 / T11804</b>,,
Feliciti,ADPROPER,6505CEC7-9B55-43FF-86BD-9C4937A266ED,Nro. de Departamento y Torre,Por ejemplo: <b>T11908 / T11010</b>,,
Triana,Adminpro,F97BD70A-9D06-486F-8ABE-7EEB5EEF5508,Nro. de Departamento,,,
Velasco Astete 881,Adminpro,7C85340E-1A6E-4E5A-AB8A-C3AE74BA53E6,Nro. de Departamento,,,
Coronel Inclan 935,Adminpro,00d5aaf5-26ff-4a04-bea5-13605f1ded26,Nro. de Departamento,,,
Malecón Villar,Adminpro,697892D4-5B75-4889-945A-8AB76FE2B009,Nro. de Departamento,,,
Genesis,Adminpro,8E0919B4-1E43-4DA7-A032-48DCB82B6257,Nro. de Departamento,,,
Treviso,Adminpro,A902C9E3-76EA-403C-AF04-C36080271CC4,Nro. de Departamento ,,,
Torres del Mar,Adminpro,3905e299-32d4-4be4-8bbc-b00c1512101d,Nro. de Departamento,Algunos ejemplos de número de departamento: P504 / P401,,
La Riviera II,Adminpro,A026F251-B787-4D4C-8150-178C015C67D3,Nro. de Departamento,,,
Roosevelt,Adminpro,AD1F7160-067C-4729-A2FC-DC088622D8BB,Nro. de Oficina,,,
Napanga,Adminpro,1FFE3B36-3C74-4956-96B1-2F47E0573E69,Nro. de Departamento,El código tiene 3 dígitos. <br>Por ejemplo: 201 o D09,,
Italia 325,Adminpro,41A789B1-01EB-4891-B565-29B7BD248548,Nro. de Departamento,,,
POD Mantenimiento - DNI ,Administración Q SA,8DD8AB4F-81B1-47BA-BCA1-195AB1333DD7,DNI,,,
Jockey Plaza,Administración Jockey Plaza,2cfbd2d2-284f-4a50-8c1d-59cfada72241,Nro. de RUC del Depositante,,,
Recibo de Consumo,Adinelsa,6167F615-C618-4EC4-A316-FA4FB679F0B0,Nro. de Cliente o Suministro,"El número de suministro tiene 10 dígitos.<br>Por ejemplo: 4010300016<br><br>Encuéntralo en la esquina superior derecha del recibo o llamando al canal de atención de ADINELSA, al (01) 217 2017.",,
Edificio Magnolia,Adinco,116DCD95-0954-4205-BB4B-35D251E67519,Código de Depósito,El código de depósito sólo tiene números.,,
Pensiones,Adex Instituto,b04536c6-04b7-4d78-ba61-ede675e3da0d,DNI - RUC,,,
Pago Cuota Crédito,Acceso Crediticio,7ebc8506-c7df-4f71-92b1-b81a3d26dfe3,DNI o RUC,,,
Recaudación,Academia Trilce,e1c54097-6fc6-4250-bfc8-3289c4dfbf4b,Cod. Alumno,,,
Pensión Escolar,Abraham Lincoln Colegios,0ce7cb01-51d7-4f7f-acc4-df68af091196,Cod. Alumno,El código tiene 4 dígitos. <br>Por ejemplo: 2659,,
ABB Soles,ABB SA,1c62c075-6674-4513-bdc0-d33070425a56,RUC o DNI,,,
Cobranzas,Abal Peru SAC,14C0772E-EA7E-4919-AAC3-1882B31AA6A5,DNI o RUC,,,
Dist A&R,A y R,DFFC17F4-400A-4CA8-A434-B6A1E04044F3,RUC,,,
Cuota de Mes,360Pay,A274CCCE-B6ED-48C8-8E61-D1D2D383C87E,Código de Pago,Tu código de pago NO es tu DNI.,,
Edificio 339 Flats & Duplex,339 Flats y Duplex,dab0bf64-39f2-40ae-9303-ec76c63b747c,Nro. de Departamento,,,
